number,value,datetime_start,datetime_complete,duration,params_d_period,params_ema_period,params_k_period,params_left_bars,params_max_separation,params_min_close_ratio,params_min_separation,params_overbought,params_oversold,params_right_bars,params_rr_target,user_attrs_avg_profit_factor,user_attrs_avg_quarter_return,user_attrs_full_total_trades,user_attrs_max_drawdown_pct,user_attrs_max_quarter_drawdown_worst,user_attrs_min_profit_factor,user_attrs_min_trades_per_period,user_attrs_positive_ratio,user_attrs_profit_factor,user_attrs_q_2024-Q1_drawdown,user_attrs_q_2024-Q1_pf,user_attrs_q_2024-Q1_return,user_attrs_q_2024-Q1_trades,user_attrs_q_2024-Q2_drawdown,user_attrs_q_2024-Q2_pf,user_attrs_q_2024-Q2_return,user_attrs_q_2024-Q2_trades,user_attrs_q_2024-Q3_drawdown,user_attrs_q_2024-Q3_pf,user_attrs_q_2024-Q3_return,user_attrs_q_2024-Q3_trades,user_attrs_q_2024-Q4_drawdown,user_attrs_q_2024-Q4_pf,user_attrs_q_2024-Q4_return,user_attrs_q_2024-Q4_trades,user_attrs_q_2025-Q1_drawdown,user_attrs_q_2025-Q1_pf,user_attrs_q_2025-Q1_return,user_attrs_q_2025-Q1_trades,user_attrs_q_2025-Q2_drawdown,user_attrs_q_2025-Q2_pf,user_attrs_q_2025-Q2_return,user_attrs_q_2025-Q2_trades,user_attrs_total_return_pct,user_attrs_total_trades,user_attrs_win_rate,state
158,-9999.0,2026-04-28 13:22:21.366808,2026-04-28 13:22:28.954792,0 days 00:00:07.587984,3,34,10,7,39,0.9,13,80,13,4,2.74,2.7937891252889155,1.3648651166503676,52,-1.8118669927803481,-1.8118669927803481,1.6951142359014075,6,1.0,2.772552496715685,-0.30448107211487657,2.3703912425174583,0.41436520000002197,6,-1.8118669927803481,2.1347081550629134,1.7431776783268793,12,-0.6033140538641735,3.6267975352844894,1.2351234671256428,9,-1.1617384237028452,5.0,3.211237856572491,7,-1.0405885839007976,1.9357235829672235,1.019603738909991,10,-0.6939305020671396,1.6951142359014075,0.5656827589671787,8,8.44631900000008,52,0.5576923076923077,COMPLETE
159,-9999.0,2026-04-28 13:22:28.959734,2026-04-28 13:22:36.598203,0 days 00:00:07.638469,3,37,10,7,43,0.8,9,88,12,4,2.2800000000000002,1.910293450142521,1.122283992666967,109,-2.649835563177752,-2.01935407402712,0.6405065896319276,15,0.8333333333333334,1.5848247773893172,-1.1354590716991502,1.1805200912926375,0.26101400000002606,16,-1.0276796391328322,1.7716095464313963,1.769050530448446,22,-0.616387577773464,2.6188887477774636,1.9988701488774074,20,-1.4620064643634765,1.395803652861267,0.8131196921126627,18,-2.01935407402712,0.6405065896319276,-1.1920072322054387,18,-0.6052926099138342,3.854432072860434,3.0836568167686984,15,6.86663240000005,109,0.4954128440366973,COMPLETE
160,-9999.0,2026-04-28 13:22:36.603068,2026-04-28 13:22:44.291229,0 days 00:00:07.688161,3,36,11,5,56,0.9,9,80,14,4,2.2,2.673855416581441,1.4811922714372485,67,-1.152747038928634,-1.1437615730538582,1.765496135511642,6,1.0,2.675272227508208,-0.3201063874481707,2.4135720128358806,0.44931800000003186,6,-0.7340733852747993,3.0926661602734855,2.194137345959901,12,-0.3032552562633514,5.0,3.3538595743727972,17,-1.1437615730538582,1.787391830695421,0.9931292330819685,11,-1.0059612081377851,1.765496135511642,1.2349118524999314,11,-0.5812188712073414,1.984006360172216,0.6617976227088596,10,9.190912000000019,67,0.5970149253731343,COMPLETE
161,-9999.0,2026-04-28 13:22:44.296169,2026-04-28 13:22:51.898977,0 days 00:00:07.602808,2,47,11,5,40,0.8,18,81,14,4,2.2800000000000002,1.7556657408851806,1.0816757688541345,77,-2.050639547133608,-2.050639547133608,0.4017512186645583,9,0.6666666666666666,1.7763816694006507,-2.050639547133608,5.0,5.291279600000043,16,-1.0425510306316808,0.4017512186645583,-0.621258666895308,9,-0.6093182984413771,1.3606001306967124,0.38497111796291783,12,-1.07819033760663,0.8228374706593622,-0.23712192335406668,11,-0.7425303759775731,1.5226072030459914,0.9587882300281736,13,-0.7119733288538244,1.4261984222444584,0.7133962553830475,16,6.550363200000087,77,0.45454545454545453,COMPLETE
162,-9999.0,2026-04-28 13:22:51.903932,2026-04-28 13:22:59.495839,0 days 00:00:07.591907,2,47,13,5,39,0.8,15,82,15,4,2.24,1.7798813937441091,0.8558818153827475,91,-3.30059854046679,-2.929309409095613,0.5893937423913369,12,0.5,1.4405224673955261,-2.0497470676533878,5.0,5.239936400000067,18,-1.106686100878104,0.678318349173734,-0.4283833831735251,12,-1.1212436141151636,0.7752571656160229,-0.3123263595740555,12,-1.4985518677959873,1.0535670330286007,0.10982845005325093,17,-2.929309409095613,0.5893937423913369,-1.5642462746055963,17,-0.6558254023062043,2.5827520722549604,2.0904820595963436,15,5.092673200000064,91,0.42857142857142855,COMPLETE
163,-9999.0,2026-04-28 13:22:59.500651,2026-04-28 13:23:07.097876,0 days 00:00:07.597225,2,30,12,7,33,0.8,9,83,12,5,2.58,1.5414403391083962,0.9498348575188147,96,-1.8556498633819936,-1.8410471676122653,0.9467782774649728,10,0.8333333333333334,1.4771737202568624,-1.256723751319751,1.5627854248664523,0.7764244000000087,12,-1.259204850784963,2.3632297654671603,3.0332600290192024,20,-1.1294233103476472,1.3625464831672878,0.6505032780669939,16,-0.5303493352837729,1.8157218933358785,0.8926066749253669,10,-1.526341337472723,0.9467782774649728,-0.14691839805262008,18,-1.8410471676122653,1.1975801903486265,0.4931331611539358,20,5.805815600000064,96,0.4166666666666667,COMPLETE
164,-9999.0,2026-04-28 13:23:07.102711,2026-04-28 13:23:14.694324,0 days 00:00:07.591613,2,53,11,7,38,0.8,15,81,15,4,2.3400000000000003,1.647004752247869,1.0437238517605234,119,-3.869599455097579,-3.482301926051295,0.5106924979027864,13,0.5,1.377146217155317,-2.0215622463679006,5.0,7.10042960000008,23,-1.0067794930663312,0.7674823134506871,-0.3906520277860315,17,-1.9324237685225447,0.5106924979027864,-1.0442901206024757,13,-1.308687001079449,1.8983952252168261,2.2813482243955185,24,-3.482301926051295,0.5507741796703052,-2.1081503088436704,22,-1.7581619943778968,1.154684297246609,0.42365774339971907,20,6.147845400000129,119,0.4117647058823529,COMPLETE
165,-9999.0,2026-04-28 13:23:14.699200,2026-04-28 13:23:22.305472,0 days 00:00:07.606272,2,59,12,5,38,0.8,16,81,15,4,2.3400000000000003,1.7587701812279937,1.0455743711954957,100,-2.807997485287199,-2.5792103290079567,0.20385973590557005,13,0.6666666666666666,1.444677217458002,-2.0196409637471127,5.0,7.01342920000001,21,-0.39085395663057027,2.334642114116263,1.1269950033523601,14,-1.6711289488549448,0.20385973590557005,-1.6061999537584581,13,-1.7511054165774709,1.2599346096249586,0.8003905348807239,20,-2.5792103290079567,0.6545540211127245,-1.258244140157172,18,-1.6183721448808561,1.099630606608444,0.1970755828555104,14,6.1918589999999885,100,0.46,COMPLETE
166,-9999.0,2026-04-28 13:23:22.310254,2026-04-28 13:23:29.952327,0 days 00:00:07.642073,2,51,14,5,36,0.8,9,89,15,5,2.22,1.399776253419362,0.6770989440398852,129,-3.7437845622209838,-3.403153945917181,0.4057270434249067,17,0.6666666666666666,1.241102519531835,-2.0469179564827193,3.0752962174322915,4.999824400000064,24,-0.9601046638604276,0.9642071117715858,-0.08028699141324758,24,-1.1979959249799288,1.2290819847954493,0.3460940658970513,17,-0.9763499434814242,1.585651289586633,1.4386137108304498,22,-3.403153945917181,0.4057270434249067,-2.9386336557004844,23,-1.3173272766637143,1.1386938735053052,0.2969821346254786,19,3.9627586000000825,129,0.43410852713178294,COMPLETE
167,-9999.0,2026-04-28 13:23:29.957251,2026-04-28 13:23:37.558918,0 days 00:00:07.601667,3,39,11,7,52,0.9,14,79,13,4,2.2600000000000002,2.687150504011622,1.1097410406616215,56,-1.0570278456441322,-0.8433888652242536,0.9325058128171532,5,0.6666666666666666,2.4749331304487256,-0.20704809724603848,1.1007373798076874,0.03352540000001181,5,-0.46738110548355943,4.186672794909782,2.217913635582036,11,-0.6010182580621586,3.913698739926067,1.9199226364484456,14,-0.7573703417334474,5.0,2.5883570117688492,10,-0.7666631616429449,0.9325058128171532,-0.09367184291386721,9,-0.8433888652242536,0.9892882966090427,-0.00760059691574666,7,6.804545000000006,56,0.5892857142857143,COMPLETE
168,-9999.0,2026-04-28 13:23:37.563824,2026-04-28 13:23:45.137412,0 days 00:00:07.573588,2,48,14,7,40,0.85,16,90,14,5,2.74,1.7349423689811747,1.0219204701512126,77,-2.875601248024568,-2.1400817220122828,0.3039411805456776,10,0.5,1.6559102988705774,-2.036939705025764,5.0,6.641442600000058,12,-0.84090875008063,0.8458108354430389,-0.2855584026017377,15,-0.8143625606776587,0.9207039768125782,-0.08747498129034748,10,-0.8833197364248261,1.6985192620270253,1.0152812461494243,13,-2.1400817220122828,0.3039411805456776,-1.7787793448325817,15,-0.5469582804806599,1.6406789590587276,0.6266117034824603,12,6.074077,77,0.38961038961038963,COMPLETE
169,-9999.0,2026-04-28 13:23:45.142296,2026-04-28 13:23:52.847983,0 days 00:00:07.705687,3,32,13,6,30,0.8,8,85,12,3,2.64,1.7325780700490114,1.1251421611520838,91,-1.72505386988874,-1.72505386988874,0.831496945873177,11,0.8333333333333334,1.6615799306622026,-1.559496136652404,1.136218476521292,0.20001640000004706,13,-1.72505386988874,1.7890954728497772,1.7444204729691881,21,-1.2092401235719237,2.1678471495370655,1.8496348812432117,19,-1.0745014686396537,3.0190376611325105,2.1163675372627866,11,-1.0913319757587912,1.4517727143802477,1.0815846478115843,15,-1.3930110516931924,0.831496945873177,-0.24117097237431606,12,6.919424800000096,91,0.45054945054945056,COMPLETE
170,-9999.0,2026-04-28 13:23:52.852819,2026-04-28 13:24:00.501055,0 days 00:00:07.648236,2,49,14,6,34,0.8,9,78,10,4,2.7600000000000002,1.308144317436648,0.9740854512173917,127,-3.3982230862928233,-2.3073992484525,0.7533368913517499,15,0.6666666666666666,1.3469060170623794,-2.06736800685366,1.5078652466099995,1.871158400000028,28,-1.4268099098378375,0.981950723613311,-0.04060854971099648,19,-0.609505379307453,0.7533368913517499,-0.42663625251506687,15,-1.7517014589778557,1.743428851847083,1.8227893597074107,23,-2.3073992484525,1.056057992750923,0.20852591433233592,19,-1.660210145317473,1.8062261984468213,2.4092838354906387,23,5.95147800000011,127,0.3937007874015748,COMPLETE
171,-9999.0,2026-04-28 13:24:00.506016,2026-04-28 13:24:08.161662,0 days 00:00:07.655646,2,35,12,6,46,0.8,8,83,11,5,2.4200000000000004,2.0632838479338065,1.297137862262058,119,-2.885723023111313,-2.5845571623862256,0.27642947194946504,16,0.8333333333333334,1.6357407387977452,-1.4521210982833446,1.1637758667025135,0.29251680000002,18,-0.723144151385485,2.788027212086393,4.035751947547084,25,-0.51203273704059,5.0,4.066408080178285,21,-0.6495690701966157,2.0073307716145137,1.4968537349014488,16,-2.5845571623862256,0.27642947194946504,-2.3903276885271163,20,-1.3920769851506822,1.1441397652499525,0.281624299472627,19,7.876910400000048,119,0.47058823529411764,COMPLETE
172,-9999.0,2026-04-28 13:24:08.166696,2026-04-28 13:24:15.881919,0 days 00:00:07.715223,3,36,10,6,44,0.8,8,82,12,3,2.74,1.5462575347623986,0.7912114179295106,129,-2.9014213965006466,-2.9014213965006466,0.3358618854951165,18,0.5,1.2887653748238852,-2.9014213965006466,0.3358618854951165,-2.271777399999997,19,-2.2549231639568674,2.156559858663847,2.5454720589587643,26,-0.6914186860076669,2.799945070392035,2.4915593406150682,23,-1.2235431826722163,2.2326065177627545,2.8604906661832574,20,-1.9514789464702305,0.8518713731225109,-0.6595923287548988,23,-1.4874488689880385,0.9007005031381279,-0.21888382942513163,18,4.724302599999963,129,0.4108527131782946,COMPLETE
173,-9999.0,2026-04-28 13:24:15.886754,2026-04-28 13:24:23.600105,0 days 00:00:07.713351,3,34,11,6,43,0.85,9,83,11,3,2.7,1.832681031045558,0.979317289790684,88,-2.79196284950721,-2.468674518911218,0.17106840726873362,10,0.6666666666666666,1.5656906049407107,-1.4304804067958727,0.17106840726873362,-1.2375699999999878,10,-2.468674518911218,1.3334779525964255,0.8000572687407947,19,-0.41422233495935895,5.0,4.2474808238532225,17,-1.3445850631818355,2.406074918846508,1.5776654744806606,10,-1.1761449275251838,1.3356147767076585,0.9579780968178131,16,-1.188323673059388,0.7498501308540212,-0.4697079251483993,16,5.928363999999964,88,0.45454545454545453,COMPLETE
174,-9999.0,2026-04-28 13:24:23.604914,2026-04-28 13:24:31.177838,0 days 00:00:07.572924,2,42,14,6,41,0.85,17,87,11,4,2.56,1.738175072662579,0.5009299580451895,47,-1.787397057000064,-1.03822835027226,0.3446713634285441,6,0.5,1.6159250585480207,-0.7083935888905648,5.0,2.6628120000000255,10,-0.5692897718964579,2.140746644816117,0.895004902067198,10,-0.9131598021017442,0.6765419798153213,-0.29085151890011485,7,-1.03822835027226,1.335442028621635,0.3234074068146908,8,-0.7910163785952786,0.3446713634285441,-0.53954008059236,6,-0.5644127197461483,0.931648419293858,-0.04525296111830279,6,3.0087200000000536,47,0.44680851063829785,COMPLETE
175,-9999.0,2026-04-28 13:24:31.182791,2026-04-28 13:24:38.832662,0 days 00:00:07.649871,2,52,11,5,36,0.8,13,82,15,4,2.2,1.40565623955941,0.5358742878987428,125,-5.20756718885446,-4.537989209204106,0.41455101738687306,16,0.5,1.1663986583740034,-2.0220099693127644,4.08632198791771,6.268536000000058,25,-0.8999558872839807,0.8224463208092156,-0.2718829212063123,16,-1.7587149285717296,0.41455101738687306,-1.3433225504415836,18,-2.1156043572853878,1.1603506003814128,0.4937719381320482,22,-4.537989209204106,0.5128364483273313,-2.960247441212571,25,-1.1391974846606865,1.4374310625339175,1.0283907021208183,19,3.010398000000114,125,0.416,COMPLETE
176,-9999.0,2026-04-28 13:24:38.837583,2026-04-28 13:24:46.488794,0 days 00:00:07.651211,2,43,14,5,43,0.9,11,81,15,5,2.58,1.426009336761588,0.4091491327569437,76,-2.0290391673331354,-1.7516490350444072,0.28685157269742256,10,0.5,1.2886976310496459,-1.0740185612425388,0.9039343224327205,-0.11227579999997239,11,-1.079712229631009,1.8228167608038897,1.2542289956386732,16,-0.6109630847525886,0.8489529590288395,-0.1318794554646563,10,-0.5431081057734078,3.5605809397130996,2.820698216354378,12,-1.7516490350444072,0.28685157269742256,-1.562438957103074,12,-1.2663442226475534,1.1329194658935557,0.1865617971163136,15,2.4243065999999924,76,0.4342105263157895,COMPLETE
177,-9999.0,2026-04-28 13:24:46.493740,2026-04-28 13:24:54.166823,0 days 00:00:07.673083,3,33,12,6,34,0.8,9,85,10,3,2.8,1.7206443810461138,0.8131470881323636,87,-2.2392064700847714,-2.0127684649080053,0.1675498359828399,11,0.6666666666666666,1.4852937128372217,-1.4316524974409222,0.1675498359828399,-1.3195999999999874,11,-2.0127684649080053,1.7584221374380902,1.4020453909794117,17,-1.2142395155972847,3.1385807316204812,3.0620080295855834,19,-0.8075401651062065,3.495023272466891,2.3650338691048933,11,-1.6476083798172718,0.7488260619349624,-0.6532235666248831,16,-1.4194331300338543,1.0154642468334176,0.02261880574916386,13,4.901054000000071,87,0.45977011494252873,COMPLETE
178,-9999.0,2026-04-28 13:24:54.171755,2026-04-28 13:25:01.915315,0 days 00:00:07.743560,3,38,12,7,51,0.85,11,88,12,4,2.24,3.0984517494884556,1.1220814275261468,68,-1.86182040131134,-1.592934135962358,0.3511061764549071,9,0.8333333333333334,2.282022432102358,-0.9716811201818443,1.3210107808466032,0.2623268000000234,10,-0.6420579685989759,3.804438804937212,1.939845664942208,13,-0.8020144006503624,4.1354027957918715,1.7029365424381382,12,-0.7611305294678689,4.3102579124487885,2.3373561799575393,12,-1.592934135962358,0.3511061764549071,-1.258114786318909,12,-0.597544121026973,4.6684940264513495,1.7481381641378801,9,6.875294000000087,68,0.5882352941176471,COMPLETE
179,-9999.0,2026-04-28 13:25:01.920369,2026-04-28 13:25:10.037035,0 days 00:00:08.116666,2,57,12,6,44,0.9,10,90,12,3,2.4000000000000004,1.0084093939861318,-0.18503880826512367,89,-2.3250561831919687,-2.2463678386785193,0.5036312642635749,9,0.16666666666666666,0.9169395955818732,-2.2463678386785193,0.9291733396603195,-0.2149320000000121,19,-1.7254325065950624,0.7659492419248592,-0.5693116328787551,17,-1.1532813805999136,0.6667938751027392,-0.35552583841998997,9,-1.2305086720956615,2.404935443724212,1.8611967656090522,14,-1.655171067765245,0.7799731992410865,-0.8233829468407228,18,-2.109202648803519,0.5036312642635749,-1.0082771970603144,12,-1.1319039999999503,89,0.33707865168539325,COMPLETE
180,-9999.0,2026-04-28 13:25:10.042005,2026-04-28 13:25:18.023686,0 days 00:00:07.981681,2,54,13,7,40,0.8,16,88,11,3,2.68,1.2638394769668906,0.08728151688652448,70,-3.3825961092611623,-1.849801635873527,0.0,7,0.5,1.0492396291193369,-1.5868638757075337,1.073850780079293,0.1473551999999989,14,-0.9626049106736592,0.4028397583064648,-0.8467079318336124,12,-1.5418385818126257,0.0,-1.3473998890120353,7,-0.8374060505717225,4.153894142335345,2.4854097795435237,13,-1.22860913576415,1.0947505799266153,0.27421520651678133,16,-1.849801635873527,0.8577016011536254,-0.18918326389550932,8,0.4810308000000152,70,0.34285714285714286,COMPLETE
181,-9999.0,2026-04-28 13:25:18.028405,2026-04-28 13:25:25.795291,0 days 00:00:07.766886,2,36,11,5,60,0.95,11,86,13,4,2.74,2.755312580712801,1.0212856694916097,28,-0.8937487564647255,-0.8937487564647255,0.0,1,0.6666666666666666,3.3607871352534726,-0.21478656658878073,0.0,-0.1156299999999999,1,-0.8924861109306162,5.0,2.843058027997758,6,-0.2285584578081795,0.8665382906235851,-0.035084255550366095,4,-0.45078040357802346,5.0,1.5375717252286814,4,-0.8937487564647255,1.5262205227316323,0.6084438766619904,6,-0.3094475335281903,4.139116670921589,1.2893546426115954,7,6.253961199999969,28,0.6071428571428571,COMPLETE
182,-9999.0,2026-04-28 13:25:25.800058,2026-04-28 13:25:33.408113,0 days 00:00:07.608055,3,30,11,7,60,0.9,14,80,14,3,2.4200000000000004,3.3080372060378664,1.040754251912564,33,-1.7877055943848201,-1.7877055943848201,0.8119407258930229,2,0.8333333333333334,3.612584785463797,-0.45415770075630396,0.8119407258930229,-0.05254000000001202,2,-1.7877055943848201,5.0,2.1803267436711016,4,-0.24015767583910821,2.8378877104501226,0.7279268085828017,8,-0.6191799905279909,5.0,2.101793897863069,6,-0.24181272716675867,5.0,1.1646506594711115,5,-0.8317914990209001,1.1983947998840543,0.12236740188731332,8,6.385444599999923,33,0.6363636363636364,COMPLETE
183,-9999.0,2026-04-28 13:25:33.412955,2026-04-28 13:25:41.121339,0 days 00:00:07.708384,2,33,10,5,58,0.95,8,82,15,4,2.7800000000000002,2.5508981927411054,1.2327686218713274,46,-1.583705802528989,-1.583705802528989,1.2689642461067043,5,1.0,2.32722024220094,-1.145960194698966,1.4248839079729907,0.4014897999999878,6,-1.583705802528989,2.4704906373154847,1.2561377351195224,6,-0.41560377741302423,1.2689642461067043,0.1693774112414559,6,-1.1028091055774127,5.0,1.2016263852362874,5,-0.6833984839951449,3.3201718250429844,3.105260593690362,10,-0.9367163564783683,1.8208785400084682,1.2627198059403488,13,7.6005257999999465,46,0.5217391304347826,COMPLETE
184,-9999.0,2026-04-28 13:25:41.126102,2026-04-28 13:25:48.810330,0 days 00:00:07.684228,2,39,11,5,55,0.95,12,87,15,3,2.7600000000000002,1.8559316531484058,0.27768151217158105,35,-2.548156349199474,-1.6855079917777502,0.0,2,0.6666666666666666,1.3437622821909596,-1.21114526853412,0.0,-0.6348999999999938,2,-1.5827044715678498,1.499970768869631,0.664434897162125,8,-0.4114760174642177,1.6060893674201615,0.3562358139163724,9,-0.5134828544320911,5.0,1.3839016445500896,3,-1.6855079917777502,0.16282453065685376,-1.2720077609353564,5,-0.37821901839448663,2.8667052519437872,1.1684244783362496,8,1.6502824000000027,35,0.42857142857142855,COMPLETE
185,-9999.0,2026-04-28 13:25:48.815237,2026-04-28 13:25:56.506318,0 days 00:00:07.691081,3,45,11,6,56,0.9,10,85,11,3,2.7,1.923250077967573,0.7793989846300456,70,-2.185090940073594,-1.8903915881614837,0.14162609380372257,10,0.8333333333333334,1.5429660822595492,-1.8903915881614837,0.14162609380372257,-1.5479399999999588,11,-1.7211260376337851,1.42182079166977,0.5283210935353333,12,-0.5459698798368533,3.6681187731978495,1.3799935321233026,10,-1.0157528657861008,3.747942993609054,2.83254064439169,11,-1.1172734199197647,1.5250983299791494,1.441397707899661,16,-1.8163588547948886,1.034893485545892,0.04208092983024603,10,4.711409000000044,70,0.45714285714285713,COMPLETE
186,-9999.0,2026-04-28 13:25:56.511253,2026-04-28 13:26:04.132035,0 days 00:00:07.620782,2,60,12,7,36,0.85,12,79,12,3,2.5,1.4580927036069422,0.3966344757610189,99,-3.1600049800572827,-1.912147813236092,0.63138305181876,9,0.5,1.1546864110227486,-1.3001843901276677,1.940362786339634,1.9269350000000074,16,-1.8272750399960564,0.63138305181876,-1.2369056324513128,20,-1.024185507730729,2.0198448159368394,0.9296368060796922,9,-1.1901113948622606,2.5980890646835872,2.52115545925391,18,-1.7268532142894402,0.6449258115770524,-1.5468411844947294,21,-1.912147813236092,0.9139506912857811,-0.21417359382145396,15,2.3326850000000343,99,0.3939393939393939,COMPLETE
187,-9999.0,2026-04-28 13:26:04.136836,2026-04-28 13:26:11.779701,0 days 00:00:07.642865,2,34,10,7,51,0.85,11,81,15,4,2.68,2.2014744796933456,1.3557110831394343,108,-2.4415123981384284,-2.4415123981384284,0.8542103246796141,12,0.8333333333333334,1.633472502499779,-1.1153414260183812,1.244088323667135,0.34931480000004456,14,-1.6298871062584737,1.829211728617232,2.410927872125379,25,-0.6272580162857483,5.0,2.4158554696562584,12,-1.1898185536697217,2.7433392320767247,2.845422869920222,18,-2.4415123981384284,0.8542103246796141,-0.6714678526558271,24,-0.9208257039313155,1.5379972691193677,0.7842133397905293,15,8.3625972000001,108,0.4722222222222222,COMPLETE
